date,url
11152013,/article/funds-hedge-icahn/corrected-icahn-owned-3-9-million-shares-of-apple-as-of-sept-30-filing-idUSL2N0J002B20131115
11132013,/article/honhai-earnings/rpt-hon-hais-consumer-led-shift-to-boost-margins-cut-costs-idUSL4N0IW10120131113
11132013,/article/apple-samsung-retrial/jury-picked-in-retrial-between-apple-and-samsung-idUSL2N0IX1C820131113
11192013,/article/usa-crime-rochdale/trader-gets-30-months-in-prison-for-1-bln-apple-stock-scheme-idUSL2N0J42BK20131119
11192013,/article/us-apple-samsung-lawsuit/in-retrial-apple-and-samsung-make-final-pitches-to-jury-idUSBRE9AI0UU20131119
11192013,/article/apple-samsung-lawsuit/update-2-in-retrial-apple-and-samsung-make-final-pitches-to-jury-idUSL2N0J41D820131119
11192013,/article/apple-samsung-lawsuit/in-retrial-apple-and-samsung-make-final-pitches-to-jury-idUSL2N0J414C20131119
11182013,/article/investment-summit/reuters-summit-icahn-says-would-never-push-apple-to-buy-nuance-idUSL2N0J323920131118
11182013,/article/us-investment-summit-icahn/icahn-warns-stock-market-could-face-big-drop-idUSBRE9AH11720131118
11182013,/article/markets-global/global-markets-most-u-s-stocks-retreat-after-new-highs-dollar-falls-idUSL2N0J31ZH20131118
11182013,/article/us-apple-samsung-patent/u-s-appeals-court-revives-apple-bid-for-samsung-injunction-idUSBRE9AH0R720131118
11202013,/article/usa-crime-rochdale/update-1-trader-gets-30-months-in-prison-for-1-bln-apple-stock-scheme-idUSL2N0J503E20131120
11212013,/article/us-aimco-debever-blackberry/aimcos-head-says-blackberry-proposals-lacked-a-turnaround-plan-idUSBRE9AK1FA20131121
11212013,/article/aimco-debever-blackberry/aimcos-head-says-blackberry-proposals-lacked-a-turnaround-plan-idUSL2N0J621X20131121
11212013,/article/apple-samsung-trial/u-s-jury-awards-apple-290-45-mln-in-retrial-against-samsung-idUSL2N0J61ZI20131121
11212013,/article/apple-samsung-verdict/u-s-jury-reaches-verdict-in-apple-vs-samsung-damages-retrial-idUSL2N0J61UQ20131121
11212013,/article/einhorn-stocks/einhorn-touts-apple-micron-still-short-on-green-mtn-chipotle-idUSL2N0J61DU20131121
11212013,/article/us-congress-patent-goodlatte/house-panel-passes-bill-targeting-patent-trolls-idUSBRE9AK06620131121
11252013,/article/primesense-offer-apple/update-2-apple-acquires-israeli-3d-chip-developer-primesense-idUSL4N0JA26620131125
11252013,/article/column-feldman/column-seeking-tax-losses-in-a-winning-year-idUSL2N0J71C220131125
11252013,/article/primesense-offer-apple/apple-acquires-israels-primesense-in-a-350-mln-deal-bloomberg-idUSL4N0JA17720131125
11262013,/article/apple-labour/apple-supplier-biel-crystal-violates-workers-rights-hk-activists-idUSL4N0JA35A20131126
11222013,/article/laird-results/corrected-update-1-smart-device-launches-set-to-boost-laird-revenue-idUSL4N0BT3H320131122
11222013,/article/honhai-usa-investment/apple-supplier-hon-hai-to-invest-40-million-in-us-plant-idUSL4N0J71HB20131122
11182013,/article/apple-samsung-patent/update-3-u-s-appeals-court-revives-apple-bid-for-samsung-injunction-idUSL2N0J314O20131118
11182013,/article/markets-usa-stocks/us-stocks-dow-sp-pull-back-from-records-after-icahns-caution-idUSL2N0J31UT20131118
11182013,/article/investment-summit-icahn/reuters-summit-icahn-cautious-on-stocks-will-not-walk-away-from-apple-idUSL2N0J31Q720131118
11182013,/article/investment-summit-icahn/reuters-summit-icahn-cautious-on-stocks-will-not-walk-away-from-apple-idUSL2N0J31NX20131118
11182013,/article/apple-brief/brief-apple-shares-down-following-icahns-comments-at-reuters-summit-idUSWEN00BL720131118
11272013,/article/us-samsung-marketing/samsungs-marketing-splurge-doesnt-always-bring-bang-for-buck-idUSBRE9AQ18720131127
11272013,/article/samsung-marketing/samsungs-marketing-splurge-doesnt-always-bring-bang-for-buck-idUSL4N0J40NI20131127
11272013,/article/markets-usa-stocks/us-stocks-nasdaq-climbs-as-tech-shares-rally-after-hp-results-idUSL2N0JC1IB20131127
11272013,/article/markets-usa-stocks/corrected-us-stocks-wall-st-gains-on-data-hp-apple-lift-nasdaq-idUSL2N0JC18C20131127
11052013,/article/samsung-analysts/investors-eye-samsungs-cash-pile-at-rare-strategy-briefing-idUSL3N0IQ2IT20131105
11052013,/article/markets-usa-stocks/us-stocks-wall-st-declines-on-profit-taking-after-two-day-climb-idUSL2N0IQ11520131105
11052013,/article/htc-guidance/htc-expects-revenue-to-drop-in-q4-idUST8N0IC01220131105
11052013,/article/us-apple-manufacturing/apple-to-open-manufacturing-plant-in-arizona-idUSBRE9A401I20131105
11052013,/article/apple-manufacturing/apple-to-open-manufacturing-plant-in-arizona-idUSL2N0IQ02720131105
11282013,/article/apple-lawsuit-dataprivacy/u-s-judge-dismisses-apple-consumer-lawsuit-over-data-privacy-idUSL2N0JD03020131128
12062013,/article/apple-samsung-fees/apple-spent-over-60-million-on-u-s-lawyers-against-samsung-idUSL2N0JL19820131206
12062013,/article/markets-taiwan-stocks/taiwan-stocks-rise-apple-supplier-largan-jumps-on-record-sales-idUSL4N0JL0CA20131206
12022013,/article/apple-topsy/apple-buys-social-analytics-startup-topsy-idUSL2N0JH1X320131202
12042013,/article/apple-icahn/update-1-billionaire-investor-icahn-steps-up-pressure-on-apple-idUSL2N0JJ25220131204
12042013,/article/apple-icahn/billionaire-investor-icahn-steps-up-pressure-on-apple-idUSL2N0JJ21T20131204
12042013,/article/us-fingerprint/fingerprint-sees-touch-id-going-mainstream-for-smartphones-idUSBRE9B30SV20131204
12042013,/article/russia-yotaphone/update-1-russian-double-sided-smartphone-has-global-ambitions-idUSL5N0JJ2AW20131204
12042013,/article/china-4g-licence/update-1-china-issues-4g-network-licences-to-china-mobile-unicom-and-telecom-idUSL4N0JJ1VL20131204
12032013,/article/deals-day/deals-of-the-day-mergers-and-acquisitions-idUSL4N0JI21V20131203
12032013,/article/markets-usa-stocks/us-stocks-wall-st-declines-for-third-day-led-by-consumer-stocks-idUSL2N0JI1GF20131203
12032013,/article/apple-chinamobile/update-1-china-mobile-briefly-takes-pre-orders-for-iphones-fortune-com-idUSL2N0JI14G20131203
12032013,/article/markets-usa-stocks/us-stocks-wall-st-falls-on-fed-concern-after-8-week-run-higher-idUSL2N0JI12420131203
12032013,/article/markets-usa-stocks/us-stocks-wall-st-opens-lower-on-fed-worry-after-8-week-run-up-idUSL2N0JI0T420131203
12032013,/article/markets-usa-stocks/us-stocks-wall-st-to-open-lower-on-fed-taper-jitters-idUSL2N0JI0OV20131203
12032013,/article/apple-chinamobile/china-mobile-briefly-takes-pre-orders-for-iphones-fortune-com-idUSL2N0JI0N820131203
12032013,/article/markets-usa-stocks/us-stocks-futures-decline-on-fed-taper-timing-concerns-idUSL2N0JI0J720131203
12052013,/article/markets-usa-stocks/us-stocks-wall-st-dips-after-data-clouds-view-on-fed-idUSL2N0JK1S020131205
12052013,/article/markets-usa-stocks/us-stocks-wall-st-slips-after-data-clouds-view-on-fed-idUSL2N0JK1FM20131205
12052013,/article/markets-usa-stocks/us-stocks-wall-st-dips-after-mixed-data-apple-rises-idUSL2N0JK13420131205
12052013,/article/us-chinamobile-apple/china-mobile-still-talking-to-apple-on-iphones-idUSBRE9B403D20131205
12052013,/article/markets-usa-stocks/us-stocks-wall-st-to-open-lower-after-claims-gdp-data-idUSL2N0JK0WA20131205
12052013,/article/chinamobile-apple/update-1-china-mobile-still-talking-to-apple-on-iphones-idUSL4N0JK2X320131205
12052013,/article/china-mobile/china-mobile-still-in-talks-with-apple-over-iphone-deal-idUSL4N0JK2U420131205
12052013,/article/markets-usa-stocks/us-stocks-futures-little-changed-before-initial-claims-gdp-data-idUSL2N0JK0LR20131205
12052013,/article/markets-usa-stocks/us-stocks-futures-flat-ahead-of-claims-gdp-data-idUSL2N0JK0IO20131205
12092013,/article/qualcomm-chips/qualcomm-plans-smartphone-chips-with-64-bit-technology-idUSL1N0JO16J20131209
12092013,/article/us-column-wasik-foreignstocks/three-ways-for-investors-to-catch-the-global-tailwind-in-2014-idUSBRE9B80UJ20131209
12092013,/article/column-wasik-foreignstocks-col/column-three-ways-for-investors-to-catch-the-global-tailwind-in-2014-idUSL1N0JO0WT20131209
12092013,/article/us-usa-security-surveillance/u-s-tech-companies-call-for-more-controls-on-surveillance-idUSBRE9B807K20131209
12092013,/article/usa-security-surveillance/update-1-u-s-tech-companies-call-for-more-controls-on-surveillance-idUSL3N0JO29920131209
12092013,/article/us-eu-samsung/samsung-may-need-to-offer-more-to-settle-patent-dispute-almunia-idUSBRE9B807O20131209
12092013,/article/eu-samsung/update-1-samsung-may-need-to-offer-more-to-settle-patent-dispute-almunia-idUSL6N0JO1JI20131209
12092013,/article/eu-samsung/samsung-may-need-to-offer-more-to-settle-patent-dispute-almunia-idUSL6N0JO1E820131209
12152013,/article/apple-chinamobile/after-china-mobile-sugar-rush-apple-will-fight-for-customers-idUSL3N0JQ27W20131215
12132013,/article/britain-beatles/corrected-batch-of-59-rare-beatles-songs-to-be-released-for-sale-idUSL6N0JS2LJ20131213
12132013,/article/markets-taiwan-stocks/taiwan-stocks-nearly-flat-apple-supplier-pegatron-up-idUSL3N0JS0CA20131213
12132013,/article/markets-japan-stocks/japans-nikkei-seesaws-though-weak-yen-offers-support-idUSL3N0JS07I20131213
12122013,/article/apple-pegatron/update-2-apple-says-death-at-pegatron-unrelated-to-working-conditions-idUSL3N0JR1P020131212
12122013,/article/apple-pegatron/corrected-apple-sends-medical-experts-to-pegatron-factory-after-worker-death-idUSL3N0JR14R20131212
12122013,/article/us-samsung-apple/apple-scores-legal-victory-over-samsung-in-south-korea-idUSBRE9BB02H20131212
12122013,/article/samsung-apple/update-2-apple-scores-legal-victory-over-samsung-in-south-korea-idUSL3N0JR0R620131212
12122013,/article/markets-japan-stocks/nikkei-falls-1-4-pct-as-index-heavyweights-drag-on-fed-concern-idUSL3N0JR0F020131212
12122013,/article/samsung-apple/apple-scores-legal-victory-over-samsung-in-south-korea-idUSL3N0JQ0HL20131212
12162013,/article/us-usa-healthcare-obama/obama-to-meet-tech-executives-tuesday-on-healthcare-gov-white-house-idUSBRE9BF1EG20131216
12182013,/article/music-beyonce-itunes/update-1-beyonce-album-sets-itunes-sales-record-tops-billboard-chart-idUSL2N0JX2EE20131218
12182013,/article/us-chinamobile-apple/china-mobile-chairman-says-still-in-talks-with-apple-on-iphone-deal-idUSBRE9BH0DY20131218
12182013,/article/chinamobile-apple/china-mobile-chairman-says-still-in-talks-with-apple-on-iphone-deal-idUSL3N0JX1T620131218
12202013,/article/taiwan-economy-orders/update-1-taiwan-export-orders-rise-for-5th-month-in-nov-idUSL3N0JW1QV20131220
12202013,/article/us-honhai-revenue/foxconn-sees-15-percent-sales-growth-to-boost-u-s-investments-reports-idUSBRE9BJ02V20131220
12222013,/article/us-apple-china-mobile/apple-says-in-iphone-pact-with-china-mobile-no-terms-disclosed-idUSBRE9BL0E320131222
12282013,/article/apple-ceo/apple-ceos-2013-pay-steady-but-sees-part-of-stock-award-shrink-idUSL2N0K618X20131228
1022014,/article/markets-usa-stocks/us-stocks-wall-st-starts-2014-with-decline-investors-take-profits-idUSL2N0KC0XD20140102
1022014,/article/markets-usa-stocks/us-stocks-wall-st-falls-on-first-trading-day-of-2014-techs-weigh-idUSL2N0KC0SA20140102
12232013,/article/markets-usa-stocks/us-stocks-dow-sp-hit-record-highs-apples-china-deal-lifts-techs-idUSL2N0K21FG20131223
12232013,/article/markets-australia-stocks/australia-shares-seen-rising-on-wall-st-record-highs-trade-shortened-idUSL3N0K230D20131223
12232013,/article/markets-usa-stocks/us-stocks-dow-sp-end-at-record-highs-as-apple-deal-lifts-techs-idUSL2N0K21B620131223
12232013,/article/apple-chinamobile/update-1-apple-china-mobile-sign-long-awaited-deal-to-sell-iphones-idUSL2N0K10LG20131223
12232013,/article/us-column-wasik-persistence/hot-2014-investing-tip-dont-chase-2013-idUSBRE9BM0PJ20131223
1022014,/article/us-china-xiaomi/chinas-xiaomi-says-to-more-than-double-smartphone-sales-in-2014-idUSBREA010B920140102
1022014,/article/markets-usa-stocks/us-stocks-wall-st-dips-on-first-trading-day-of-2014-techs-weigh-idUSL2N0KC0NJ20140102
1022014,/article/china-xiaomi/chinas-xiaomi-says-to-more-than-double-smartphone-sales-in-2014-idUSL3N0KC11020140102
12232013,/article/column-wasik-persistence/column-hot-2014-investing-tip-dont-chase-2013-idUSL2N0K20QY20131223
12232013,/article/markets-usa-stocks/us-stocks-wall-st-rallies-to-record-highs-buoyed-by-apple-deal-idUSL2N0K20UJ20131223
12232013,/article/markets-britain-stocks/strong-arm-helps-ftse-notch-up-four-session-winning-streak-idUSL6N0K22UB20131223
12232013,/article/markets-britain-stocks/strong-arm-helps-ftse-notch-up-4-session-winning-streak-idUSL6N0K22OL20131223
1062014,/article/us-samsung-smartphone-apple/samsung-electronics-braces-for-weakest-year-of-smartphone-growth-idUSBREA0510E20140106
1062014,/article/samsung-smartphone-apple/samsung-electronics-braces-for-weakest-year-of-smartphone-growth-idUSL3N0KC0OX20140106
1062014,/article/us-sirius-nader/nader-slams-malones-lowball-sirius-bid-suggests-icahn-step-in-idUSBREA050NG20140106
1062014,/article/sirius-nader/nader-slams-malones-lowball-sirius-bid-suggests-icahn-step-in-idUSL2N0KG11220140106
1082014,/article/micron-results/micron-shares-rise-on-strong-results-possible-apple-contract-idUSL3N0KI3F020140108
1082014,/article/us-usa-apple-monitor/apple-seeks-removal-of-court-appointed-antitrust-monitor-idUSBREA0704M20140108
1082014,/article/usa-apple-monitor/apple-seeks-removal-of-court-appointed-antitrust-monitor-idUSL2N0KI0FL20140108
1092014,/article/apple-samsung/update-1-apple-samsung-ceos-agree-to-mediation-in-u-s-patent-fight-idUSL2N0KJ0F520140109
1092014,/article/apple-samsung/apple-samsung-ceos-agree-to-mediation-in-u-s-patent-fight-court-filing-idUSL2N0KJ0EA20140109
1102014,/article/apple-google-patent/update-2-apple-did-not-violate-google-patent-says-u-s-appeals-court-idUSL2N0KK1EF20140110
1102014,/article/apple-google-patent/apple-did-not-violate-google-patent-says-u-s-appeals-court-idUSL2N0KK1D920140110
1132014,/article/apple-antitrust/update-1-apple-loses-bid-to-block-antitrust-monitorship-idUSL2N0KN22P20140113
1132014,/article/google-nest/update-2-google-to-acquire-nest-for-3-2-billion-in-cash-idUSL2N0KN21I20140113
1132014,/article/apple-antitrust/apple-loses-bid-to-block-antitrust-monitorship-idUSL2N0KN20U20140113
1132014,/article/apple-brief/brief-u-s-judge-rejects-apple-bid-to-halt-e-books-monitor-idUSWEN00C2F20140113
1142014,/article/apple-antitrust/update-2-apple-loses-court-bid-to-block-e-book-antitrust-monitor-idUSL2N0KN22P20140114
1142014,/article/us-google-nest-factbox/factbox-googles-forays-beyond-the-search-box-idUSBREA0D00620140114
1152014,/article/markets-usa-stocks/us-stocks-sp-500-closes-at-record-on-bank-earnings-data-idUSL2N0KP1WS20140115
1152014,/article/usa-apple-ftc/update-3-apple-to-refund-at-least-32-5-million-in-disputed-kids-app-purchases-idUSL2N0KP19920140115
1152014,/article/usa-apple-ftc/apples-cook-decided-to-settle-rather-than-risk-legal-fight-memo-idUSL2N0KP18N20140115
1152014,/article/us-siliconvalley-collusion-lawsuit/silicon-valley-workers-may-pursue-collusion-case-as-group-court-idUSBREA0E02M20140115
1152014,/article/siliconvalley-collusion-lawsuit/silicon-valley-workers-may-pursue-collusion-case-as-group-court-idUSL2N0KP02P20140115
1162014,/article/apple-chinamobile/apple-china-mobile-launch-could-spark-costly-subsidy-war-idUSL3N0KQ30F20140116
1162014,/article/loewe-sale/germanys-insolvent-tv-maker-loewe-salvaged-by-investor-group-idUSL5N0KQ46K20140116
1162014,/article/us-apple-antitrust/apples-objections-show-why-e-book-monitor-is-needed-judge-idUSBREA0F1FD20140116
1162014,/article/apple-antitrust/apples-objections-show-why-e-book-monitor-is-needed-judge-idUSL2N0KQ19620140116
1162014,/article/zte-smartphones/chinas-zte-aims-to-ship-60-million-smartphones-this-year-up-20-million-idUSL3N0KQ1T020140116
1162014,/article/us-usa-apple-ftc/apple-to-refund-at-least-32-5-million-in-disputed-kids-app-purchases-idUSBREA0E17820140116
1172014,/article/niiholdings-iphone/update-1-nextel-to-offer-latest-iphones-in-brazil-idUSL3N0KR49G20140117
1172014,/article/us-apple-chinamobile/apple-china-mobile-launch-could-spark-costly-subsidy-war-idUSBREA0F1ON20140117
1172014,/article/loewe-sale/corrected-germanys-insolvent-tv-maker-loewe-salvaged-by-investor-group-idUSL5N0KQ46K20140117
1172014,/article/apple-chinamobile/update-1-apple-china-mobile-launch-could-spark-costly-subsidy-war-idUSL3N0KR16Q20140117
1212014,/article/apple-ebooks/apple-gets-temporary-reprieve-from-e-books-monitor-idUSL2N0KV0UH20140121
1212014,/article/apple-brief/brief-u-s-appeals-court-grants-apple-request-for-temporary-stay-of-e-books-compliance-monitor-court-order-idUSWEN00C6V20140121
1232014,/article/samsung-earnings/samsung-electronics-q4-profit-sags-as-smartphone-growth-concern-deepens-idUSS6N0F802K20140123
1232014,/article/us-apple-icahn/icahn-takes-another-500-million-bite-out-of-apple-idUSBREA0L1ED20140123
12242013,/article/markets-korea-stocks/seoul-shares-slightly-higher-on-u-s-data-profit-taking-caps-gains-idUSL3N0K236D20131224
1242014,/article/apple-results/update-1-apple-set-to-report-record-holiday-but-china-doubts-stay-idUSL2N0KY21020140124
1242014,/article/us-apple-ebooks/u-s-urges-court-to-let-apple-antitrust-monitor-get-back-to-work-idUSBREA0N1TG20140124
1242014,/article/apple-ebooks/u-s-urges-court-to-let-apple-antitrust-monitor-get-back-to-work-idUSL2N0KY1AO20140124
1242014,/article/banks-activists/refile-dealtalk-as-ma-business-cools-banks-warm-to-activist-investors-idUSL2N0KP19S20140124
1242014,/article/us-banks-activists/as-ma-business-cools-banks-warm-to-activist-investors-idUSBREA0N1G320140124
1232014,/article/apple-icahn/update-3-icahn-takes-another-500-million-bite-out-of-apple-idUSL2N0KX22D20140123
1232014,/article/markets-usa-stocks/us-stocks-wall-st-falls-as-china-data-trigger-selloff-in-risky-assets-idUSL2N0KX2DW20140123
1232014,/article/apple-icahn/icahn-buys-another-500-million-of-apple-shares-idUSL2N0KX21A20140123
1232014,/article/apple-anniversary-spending/your-money-the-cost-of-being-an-apple-fan-can-add-up-idUSL2N0KW17920140123
1232014,/article/lgdisplay-earnings/update-2-lg-display-sees-smartphone-demand-cushioning-tvs-seasonal-q1-lull-idUSL3N0KU0XZ20140123
1232014,/article/press-digest-wsj/press-digest-wall-street-journal-jan-23-idUSL3N0KX1RA20140123
1232014,/article/markets-japan-stocks/nikkei-climbs-to-2-week-high-on-banks-component-makers-idUSL3N0KX0XH20140123
1242014,/article/us-samsung-earnings/samsung-electronics-fourth-quarter-profit-sags-idUSBREA0M25A20140124
1242014,/article/samsung-earnings/update-3-samsung-electronics-pledges-higher-dividend-after-record-payout-idUSL3N0KW5X620140124
1222014,/article/vmware-acquisition/rpt-update-3-vmware-to-buy-mobile-security-firm-airwatch-for-1-54-bln-idUSL3N0KW3X120140122
1222014,/article/apple-icahn/update-3-icahn-blasts-apple-again-boosts-position-to-3-bln-idUSL2N0KW0XB20140122
1222014,/article/apple-brief/brief-apple-up-1-2-percent-after-tweets-from-carl-icahn-idUSWEN00C7P20140122
1282014,/article/us-cirruslogic-results/apple-supplier-cirrus-forecasts-weak-revenue-shares-slide-idUSBREA0R1SL20140128
1282014,/article/cirruslogic-results/update-2-apple-supplier-cirrus-forecasts-weak-revenue-shares-slide-idUSL3N0L258W20140128
1282014,/article/us-apple-china/apples-china-moment-still-frustratingly-out-of-reach-idUSBREA0R1Z820140128
1282014,/article/apple-china/apples-china-moment-still-frustratingly-out-of-reach-idUSL3N0L21KR20140128
1282014,/article/markets-usa-stocks/us-stocks-wall-st-recovers-with-pfizer-futures-up-on-turkeys-rate-hike-idUSL2N0L21Y220140128
1282014,/article/markets-usa-stocks/us-stocks-wall-st-rebounds-with-pfizer-and-the-fed-apple-sinks-idUSL2N0L21ST20140128
1282014,/article/deals-day/deals-of-the-day-mergers-and-acquisitions-idUSL3N0L237K20140128
1282014,/article/us-apple-icahn/as-apple-shares-fall-icahn-buys-another-500-million-idUSBREA0R18X20140128
1272014,/article/us-apple-results/apples-iphone-sales-and-outlook-lag-targets-shares-slide-idUSBREA0N1OV20140127
1272014,/article/us-apple-view/instant-view-apples-iphone-sales-lag-wall-street-view-idUSBREA0Q1QY20140127
1272014,/article/us-apple-results-cfo/apple-saw-strong-growth-in-china-emerging-markets-cfo-idUSBREA0Q1PU20140127
1272014,/article/apple-results/update-3-apples-iphone-sales-and-outlook-lag-targets-shares-slide-idUSL2N0L11SK20140127
1272014,/article/us-markets-stocks/sp-500-drops-for-a-third-day-apple-down-after-the-bell-idUSBREA080LL20140127
1272014,/article/markets-usa-stocks/us-stocks-sp-500-drops-for-a-3rd-day-apple-down-after-the-bell-idUSL2N0L11W120140127
1272014,/article/apple-results-cfo/apple-saw-strong-growth-in-china-emerging-markets-cfo-idUSL2N0L11SH20140127
1272014,/article/apple-results/apples-iphone-sales-lag-wall-street-expectations-idUSL2N0L117F20140127
1272014,/article/markets-usa-stocks/us-stocks-sp-nasdaq-slip-on-emerging-market-concern-caterpillar-lifts-dow-idUSL2N0L11FK20140127
1292014,/article/google-lenovo/update-3-lenovo-to-buy-googles-motorola-in-chinas-largest-tech-deal-idUSL2N0L329M20140129
1292014,/article/qualcomm-results/update-2-qualcomm-posts-higher-1st-quarter-revenue-says-year-on-track-idUSL2N0L329F20140129
1292014,/article/us-usa-obama-patent/obama-urges-congress-to-pass-anti-patent-troll-bill-idUSBREA0S07V20140129
1292014,/article/usa-obama-patent/obama-urges-congress-to-pass-anti-patent-troll-bill-idUSL2N0L225Z20140129
1302014,/article/apple-samsung-injunction/apple-samsung-spar-over-potential-u-s-ban-on-smartphone-sales-idUSL2N0L41PI20140130
1302014,/article/us-google-results/googles-outsized-ad-growth-offsets-steep-price-decline-idUSBREA0T1UO20140130
1302014,/article/google-results/update-3-googles-outsized-ad-growth-offsets-steep-price-decline-idUSL2N0L424520140130
1302014,/article/us-lenovo-motorola/chinas-lenovo-steps-into-ring-against-samsung-with-motorola-deal-idUSBREA0T0GQ20140130
1302014,/article/lenovo-motorola/chinas-lenovo-steps-into-ring-against-samsung-with-motorola-deal-idUSL3N0L41TI20140130
1302014,/article/us-google-lenovo/lenovo-to-buy-googles-motorola-in-chinas-largest-tech-deal-idUSBREA0S1YN20140130
1302014,/article/google-lenovo/update-6-lenovo-to-buy-googles-motorola-in-chinas-largest-tech-deal-idUSL2N0L329M20140130
1302014,/article/us-qualcomm-results/qualcomm-says-year-on-track-focuses-on-china-idUSBREA0S1YW20140130
1302014,/article/qualcomm-results/update-3-qualcomm-says-year-on-track-focuses-on-china-idUSL2N0L329F20140130
2032014,/article/usa-fcc-erate/u-s-boosting-investment-in-high-speed-internet-in-schools-by-2-bln-idUSL2N0L81LD20140203
2042014,/article/apple-ebooks/apple-u-s-clash-in-court-over-e-books-antitrust-monitor-idUSL2N0L912620140204
2042014,/article/us-arm-results/smartphone-slowdown-hits-arms-royalties-in-fourth-quarter-idUSBREA130KU20140204
2042014,/article/arm-results/update-2-smartphone-slowdown-hits-arms-royalties-in-fourth-quarter-idUSL5N0L90VZ20140204
2052014,/article/saft-on-wealth-buybacks/saft-on-wealth-apple-and-the-grim-history-of-buybacks-idUSL2N0LA23U20140205
2052014,/article/sony-vaio/rpt-update-2-as-sony-prepares-pcs-exit-pressure-mounts-for-reboot-on-tvs-idUSL3N0L94RC20140205
2062014,/article/sony-earnings/update-2-as-losses-mount-sonys-hirai-seeks-cure-for-tv-business-in-spinoff-idUSL3N0LA2ER20140206
2062014,/article/imaginationtechnologies-brief/brief-imagination-technologies-extends-licensing-agreement-with-apple-idUSWLB0071X20140206
2072014,/article/us-apple-buyback-earnings/apple-buyback-burnishes-earnings-per-share-may-soothe-critics-idUSBREA161UU20140207
2072014,/article/apple-buyback-earnings/rpt-apple-buyback-burnishes-earnings-per-share-may-soothe-critics-idUSL2N0LC1TR20140207
2072014,/article/apple-buyback-earnings/apple-buyback-burnishes-earnings-per-share-may-soothe-critics-idUSL2N0LC1D120140207
2072014,/article/us-apple-repurchase/apple-buys-back-14-billion-of-shares-in-two-weeks-since-results-idUSBREA1606820140207
2072014,/article/markets-usa-stocks/us-stocks-wall-street-extends-rally-despite-weak-jobs-data-idUSL2N0LC17920140207
2072014,/article/apple-icahn/apple-shareholders-should-reject-icahns-buyback-proposal-proxy-advisor-idUSL2N0LC18E20140207
2072014,/article/samsungelectronics-doj-patents/u-s-ends-probe-of-samsung-electronics-use-of-essential-patents-idUSL2N0LB18G20140207
2072014,/article/apple-repurchase/update-1-apple-buys-back-14-bln-of-shares-in-2-weeks-since-results-idUSL3N0LC0YJ20140207
2072014,/article/apple-repurchase/apple-buys-back-14-bln-of-its-stock-since-q1-results-wsj-idUSL3N0LC0KG20140207
2092014,/article/apple-iss/refile-iss-recommends-no-vote-on-icahns-plan-for-apple-idUSL2N0LE0II20140209
2092014,/article/htc-strategy/chastened-htc-turns-to-cheaper-smartphones-in-search-for-profit-idUSL3N0KG0ZM20140209
2122014,/article/funds-investing-doubleline/update-1-doublelines-gundlach-says-firm-sold-some-apple-shares-cnbc-idUSL2N0LH1DG20140212
2122014,/article/us-apple-timewarnercable/apple-time-warner-in-talks-over-new-apple-tv-device-report-idUSBREA1B20F20140212
2122014,/article/apple-timewarnercable/apple-time-warner-in-talks-over-new-apple-tv-device-report-idUSL2N0LH1O020140212
2122014,/article/funds-investing-doubleline/doublelines-gundlach-says-firm-sold-some-apple-shares-cnbc-idUSL2N0LH17W20140212
2132014,/article/apple-labor/apple-supplier-review-uncovers-fewer-child-labor-cases-idUSL3N0LI3OJ20140213
2132014,/article/lgelectronics-phone/lg-elec-unveils-larger-screen-phone-to-take-on-samsung-apple-idUSL3N0LG1G220140213
2132014,/article/us-nvidia-results/nvidia-puts-plans-for-new-silicon-valley-campus-on-hold-idUSBREA1B2AW20140213
2132014,/article/nvidia-results/update-3-nvidia-puts-plans-for-new-silicon-valley-campus-on-hold-idUSL2N0LH22Q20140213
2112014,/article/sony-apple/sony-in-talks-to-supply-more-camera-sensors-to-apple-nikkei-idUSL3N0LG41920140211
2102014,/article/us-apple-ebooks/apple-loses-latest-bid-to-block-e-books-antitrust-monitor-idUSBREA191YP20140210
2102014,/article/apple-ebooks/update-2-apple-loses-latest-bid-to-block-e-books-antitrust-monitor-idUSL2N0LF1KS20140210
2102014,/article/apple-ebooks/apple-loses-latest-bid-to-block-e-books-antitrust-monitor-idUSL2N0LF1K320140210
2122014,/article/markets-taiwan-stocks/taiwan-stocks-rise-apple-tesla-suppliers-jump-idUSL3N0LH0YX20140212
2122014,/article/us-investing-icahn-volckerrule/icahn-calls-for-return-of-glass-steagall-fox-business-idUSBREA1B01T20140212
2122014,/article/investing-icahn-volckerrule/icahn-calls-for-return-of-glass-steagall-fox-business-idUSL2N0LG2FK20140212
2102014,/article/apple-icahn/update-3-icahn-gives-up-apple-buyback-plan-after-iss-urges-no-vote-idUSL3N0LF4K720140210
2102014,/article/us-eu-samsung-motorola/eu-regulators-to-rule-on-samsung-motorola-disputes-in-april-idUSBREA191P620140210
2102014,/article/eu-samsung-motorola/corrected-eu-regulators-to-rule-on-samsung-motorola-disputes-in-april-idUSL5N0LF37620140210
2102014,/article/us-column-wasik-emr/how-to-deal-with-emerging-markets-volatility-idUSBREA1919S20140210
2102014,/article/column-wasik-emr/column-how-to-deal-with-emerging-markets-volatility-idUSL2N0LF0OB20140210
2102014,/article/markets-usa-stocks/us-stocks-wall-st-little-changed-after-two-day-advance-idUSL2N0LF0NU20140210
